site_id,cosine_similarity,months_used,n_observations,rmse_no_tl,rmse_always_tl,rmse_casl,delta_fixed,partial_rescue_magnitude,full_rescue_margin,rel_improvement_vs_always_tl,partial_rescued,full_rescued
66381,0.42605606,142,37,0.888763964176178,0.8921664953231812,0.8735995888710022,0.003402531147003174,0.018566906452178955,0.015164375305175781,0.02081103308576189,True,True
44112,0.31867003,132,37,1.2610657215118408,1.27203106880188,1.25477135181427,0.010965347290039285,0.017259716987610085,0.006294369697570801,0.013568628480015766,True,True
12377,0.38006788,111,37,1.219269871711731,1.2195439338684082,1.202454924583435,0.0002740621566772461,0.017089009284973145,0.0168149471282959,0.0140126229243473,True,True
25205,0.26178166,106,32,1.0192594528198242,1.031071662902832,1.014004111289978,0.011812210083007812,0.017067551612854004,0.005255341529846191,0.01655321567542919,True,True
34579,0.27938017,75,36,1.8852182626724243,1.9090710878372192,1.892330765724182,0.023852825164794922,0.01674032211303733,-0.0071125030517575905,0.008768831197376935,True,False
43568,0.25884423,140,37,1.076813817024231,1.0827267169952393,1.0668070316314695,0.005912899971008301,0.015919685363769753,0.010006785392761453,0.014703327362189541,True,True
16349,0.31360233,140,37,0.8657076358795166,0.8681396842002869,0.8522495031356812,0.0024320483207702637,0.015890181064605713,0.01345813274383545,0.01830371465997829,True,True
66608,0.24642208,139,37,1.1176512241363523,1.1510846614837646,1.1354516744613647,0.03343343734741233,0.015632987022399902,-0.01780045032501243,0.013581092291029887,True,False
34586,0.4755674,76,35,0.8393340706825256,0.866358757019043,0.8507691025733948,0.027024686336517334,0.015589654445648193,-0.01143503189086914,0.017994455898719015,True,False
16394,0.34877017,61,35,1.4204928874969482,1.4328961372375488,1.4177000522613523,0.012403249740600586,0.015196084976196511,0.002792835235595925,0.010605154540714118,True,True
44060,0.28450057,134,37,1.0952187776565552,1.148698091506958,1.1335524320602417,0.05347931385040283,0.015145659446716309,-0.03833365440368652,0.013185065387239365,True,False
9963,0.25342077,139,23,0.9905125498771667,1.0128191709518433,0.9978532791137696,0.022306621074676514,0.01496589183807362,-0.007340729236602894,0.014776469746330666,True,False
32652,0.40530667,140,30,0.9278431534767152,0.9313390254974364,0.9170069098472596,0.0034958720207212135,0.01433211565017678,0.010836243629455566,0.015388720173646616,True,True
53459,0.3218619,119,37,1.0605125427246094,1.0933817625045776,1.0797603130340576,0.03286921977996826,0.01362144947052002,-0.019247770309448242,0.012458090977590264,True,False
12178,0.28625926,142,28,1.409913420677185,1.4700267314910889,1.456702709197998,0.06011331081390381,0.01332402229309082,-0.04678928852081299,0.009063795921299946,True,False
33280,0.30416238,39,9,0.6913781762123108,0.7162267565727234,0.7030972242355347,0.024848580360412598,0.01312953233718872,-0.011719048023223877,0.01833153008694613,True,False
66337,0.22602542,139,37,1.1728782653808594,1.1772949695587158,1.1649739742279053,0.004416704177856445,0.012320995330810547,0.007904291152954102,0.010465512594034792,True,True
37906,0.23893873,141,34,1.1980928182601929,1.200751543045044,1.1886398792266846,0.0026587247848510742,0.012111663818359375,0.0094529390335083,0.01008673600172507,True,True
32453,0.23398402,137,37,1.3673845529556274,1.3745672702789309,1.3625847101211548,0.007182717323303445,0.011982560157776101,0.004799842834472656,0.008717332659422749,True,True
32688,0.3265876,138,26,0.8792919516563416,0.9011613726615906,0.8892223238945007,0.021869421005249023,0.011939048767089844,-0.00993037223815918,0.01324851367278174,True,False
34562,0.3073215,73,36,1.3277108669281006,1.3918378353118896,1.3801740407943726,0.06412696838378906,0.01166379451751709,-0.05246317386627197,0.008380138994355912,True,False
103071,0.2451639,142,37,1.0268088579177856,1.091517210006714,1.0799006223678589,0.06470835208892844,0.011616587638855203,-0.05309176445007324,0.010642606027974353,True,False
66323,0.33787298,122,37,1.2308202981948853,1.231952428817749,1.2216850519180298,0.0011321306228637695,0.010267376899719238,0.009135246276855469,0.00833423163065833,True,True
66352,0.5395105,124,37,1.1216405630111694,1.153852462768555,1.144351363182068,0.032211899757385476,0.009501099586486816,-0.02271080017089866,0.008234241285657844,True,False
12258,0.26406708,116,37,1.289258599281311,1.3109126091003418,1.3014293909072876,0.02165400981903076,0.0094832181930542,-0.012170791625976562,0.007234058263855116,True,False
34590,0.33936223,73,33,1.1977853775024414,1.217632532119751,1.208825945854187,0.01984715461730957,0.008806586265563965,-0.011040568351745605,0.007232548435801697,True,False
12371,0.35033968,126,35,1.079594969749451,1.1193726062774658,1.1106175184249878,0.039777636528014915,0.008755087852478027,-0.031022548675536887,0.007821424075753957,True,False
66380,0.31946012,142,37,1.3578513860702517,1.3703279495239258,1.361589431762695,0.012476563453674094,0.00873851776123069,-0.0037380456924434036,0.006376953607540876,True,False
12279,0.49919242,38,29,1.2456079721450806,1.257244348526001,1.24891197681427,0.01163637638092041,0.008332371711730957,-0.003304004669189453,0.006627487903604313,True,False
34575,0.30096725,73,36,1.292970061302185,1.340610384941101,1.3323931694030762,0.047640323638916016,0.008217215538024902,-0.03942310810089111,0.006129458364881994,True,False
29245,0.37597647,123,20,6.057711601257324,6.084543704986572,6.076700687408447,0.026832103729248047,0.007843017578125,-0.018989086151123047,0.0012890066960480988,True,False
34566,0.34211236,73,36,1.0754876136779783,1.0814145803451538,1.073769450187683,0.005926966667175515,0.007645130157470703,0.0017181634902951881,0.007069564528185496,True,True
66268,0.2745712,142,37,1.33420991897583,1.3512639999389648,1.343825101852417,0.017054080963134766,0.0074388980865478516,-0.009615182876586914,0.005505140436571875,True,False
66039,0.5490928,135,37,1.438133716583252,1.441125750541687,1.4341187477111816,0.0029920339584350586,0.007007002830505371,0.0040149688720703125,0.004862173080920659,True,True
34568,0.2384689,72,36,1.5776762962341309,1.579070806503296,1.5723652839660645,0.001394510269165039,0.006705522537231445,0.005311012268066406,0.004246498959777615,True,True
34594,0.37632704,73,36,1.0979238748550415,1.1070276498794556,1.1012214422225952,0.009103775024414062,0.0058062076568603516,-0.003297567367553711,0.005244862364090536,True,False
34583,0.37384415,73,36,1.169963836669922,1.1833618879318235,1.1796729564666748,0.013398051261901411,0.0036889314651487037,-0.009709119796752708,0.003117331648728265,True,False
12215,0.27288568,136,31,1.4631595611572266,1.496779441833496,1.4942647218704224,0.03361988067626953,0.0025147199630737305,-0.0311051607131958,0.0016800871877243966,True,False
30516,0.3018331,119,3,7.94417142868042,7.947807312011719,7.946476936340332,0.003635883331298828,0.0013303756713867188,-0.0023055076599121094,0.00016738901928033521,True,False
66272,0.29108346,136,36,1.5205682516098022,1.5211721658706665,1.5243390798568726,0.0006039142608642578,-0.0031669139862060547,-0.0037708282470703125,-0.0020818905691673776,False,False
33249,0.28141686,40,10,0.9815921783447266,0.98527592420578,1.004817247390747,0.003683745861053467,-0.01954132318496704,-0.023225069046020508,-0.01983335094757246,False,False
