site_id,Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
16362,0.6852481365203857,0.6604747772216797,0.7706738710403442,0.6687396780328255,0.6604747772216797
16363,1.343477725982666,1.3360825777053833,1.3587062358856201,1.1900867568170772,1.3587062358856201
16364,0.4994063675403595,0.47036948800086975,0.6256248950958252,0.7290873517973054,0.47036948800086975
16365,1.0409185886383057,1.045413613319397,1.0637538433074951,1.0367382474622961,1.045413613319397
16369,0.8613189458847046,0.834893524646759,0.9295992851257324,0.9487146499208574,0.834893524646759
16370,0.6303899884223938,0.6093015074729919,0.7726452946662903,0.7068853065795846,0.6093015074729919
16371,0.9203436374664307,0.9001636505126953,1.0598334074020386,1.1944639161062363,0.9001636505126953
16372,0.876010000705719,0.8492704629898071,0.9728663563728333,0.9978692815840707,0.8492704629898071
16373,0.914847731590271,0.9425078630447388,0.8945958614349365,0.8444103411103822,0.9425078630447388
16374,1.1402634382247925,1.1136809587478638,1.250296950340271,1.2584851408313165,1.1136809587478638
16375,1.0826995372772217,1.0589931011199951,1.147160291671753,0.8583088493917019,1.0589931011199951
16377,1.1811325550079346,1.205021858215332,1.173657774925232,1.156023849107164,1.173657774925232
16378,0.8438506126403809,0.8097248077392578,0.8841034770011902,0.9364681996644317,0.8097248077392578
16381,1.0499225854873657,1.0229312181472778,1.1534364223480225,1.1815104620965253,1.0229312181472778
16383,0.6181772351264954,0.6312808990478516,0.6577999591827393,0.6050875265480447,0.6577999591827393
16384,1.7955840826034546,1.7988086938858032,1.778952956199646,1.8528852650066003,1.7988086938858032
16386,0.609096109867096,0.560821533203125,0.7591000199317932,0.7407207266245613,0.560821533203125
16390,0.762476921081543,0.7349233031272888,0.8846011757850647,0.8513850007039354,0.7349233031272888
16392,0.746993899345398,0.7437253594398499,0.7820568680763245,0.5936461016270794,0.7437253594398499
16394,1.3466072082519531,1.3259708881378174,1.4204928874969482,1.5775484518357854,1.3259708881378174
16395,0.8755196928977966,0.9192749857902527,0.8299114108085632,0.8381625780646396,0.9192749857902527
16400,0.7804421782493591,0.8135395646095276,0.7491320371627808,0.45943107391499133,0.8135395646095276
16401,0.9954365491867065,1.0035121440887451,0.9924750924110413,0.9165445863381956,1.0035121440887451
