site_id,well_id,gmw_bro_id,tube_number,distance_to_use_m,use_obj_type,use_obj_id,tube_rank_within_well_meta,gld_bro_id,gld_observations_meta,gld_first_date_meta,gld_last_date_meta,series_unknown_csv_url,series_preliminary_csv_url,series_fully_assessed_csv_url,bro_csv_url
31064,24163,GMW000000032656,1,45.09912425662319,facility_point,GUF000000004314,1,GLD000000098717,245,1980-04-24,2020-11-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098717?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098717?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098717?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098717
31064,24163,GMW000000032656,1,45.09912425662319,facility_point,GUF000000004314,1,GLD000000104152,26,2021-01-21,2025-03-25,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104152?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104152?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104152?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104152
31247,24346,GMW000000032839,1,32.8012392613254,facility_point,GUF000000017244,1,GLD000000098918,90,2004-10-11,2020-12-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098918?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098918?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098918?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098918
31247,24346,GMW000000032839,1,32.8012392613254,facility_point,GUF000000017244,1,GLD000000103475,4,2021-03-03,2021-08-17,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103475?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103475?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103475?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103475
31257,24356,GMW000000032849,1,46.09848222867934,realised_well,517931,1,GLD000000099169,37,2021-01-01,2025-04-03,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099169?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099169?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099169?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099169
31257,24356,GMW000000032849,1,46.09848222867934,realised_well,517931,1,GLD000000101444,284,1979-11-15,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101444?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101444?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101444?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101444
31324,24422,GMW000000032915,1,33.999655421342354,facility_point,GUF000000032571,1,GLD000000098641,479,1953-12-12,2020-11-02,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098641?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098641?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098641?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098641
31324,24422,GMW000000032915,1,33.999655421342354,facility_point,GUF000000032571,1,GLD000000104437,27,2021-01-13,2025-04-14,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104437?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104437?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104437?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104437
31343,24440,GMW000000032933,1,34.929069875012985,facility_point,GUF000000011145,1,GLD000000100484,190,1987-09-28,2020-11-19,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100484?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100484?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100484?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100484
31343,24440,GMW000000032933,1,34.929069875012985,facility_point,GUF000000011145,1,GLD000000104757,26,2021-01-27,2025-03-18,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104757?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104757?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104757?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104757
31403,24498,GMW000000032991,1,39.4091533908775,design_well,549790,1,GLD000000101687,179,1984-02-16,2020-12-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101687?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101687?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101687?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101687
31403,24498,GMW000000032991,1,39.4091533908775,design_well,549790,1,GLD000000105522,0,,,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105522?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105522?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105522?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105522
31425,24520,GMW000000033013,1,26.924572000114562,design_well,542504,1,GLD000000100747,170,1998-01-16,2020-10-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100747?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100747?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100747?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100747
31425,24520,GMW000000033013,1,26.924572000114562,design_well,542504,1,GLD000000104605,12,2021-01-11,2022-12-05,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104605?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104605?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104605?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104605
31482,24576,GMW000000033069,1,47.67570204624735,facility_point,GUF000000000359,1,GLD000000102303,183,1996-04-24,2020-12-15,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102303?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102303?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102303?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102303
31482,24576,GMW000000033069,1,47.67570204624735,facility_point,GUF000000000359,1,GLD000000105392,7,2021-02-23,2022-06-16,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105392?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105392?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105392?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105392
31515,24608,GMW000000033101,1,31.76491453028145,facility_point,GUF000000079943,1,GLD000000099691,282,1975-01-06,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099691?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099691?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099691?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099691
31515,24608,GMW000000033101,1,31.76491453028145,facility_point,GUF000000079943,1,GLD000000104457,48,2021-01-01,2025-01-27,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104457?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104457?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104457?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104457
31528,24621,GMW000000033114,1,13.037450475466343,facility_point,GUF000000083572,1,GLD000000100847,114,2002-12-03,2020-11-17,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100847?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100847?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100847?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100847
31528,24621,GMW000000033114,1,13.037450475466343,facility_point,GUF000000083572,1,GLD000000104990,23,2021-01-28,2025-05-08,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104990?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104990?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104990?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104990
31541,24634,GMW000000033127,1,26.926791688814077,facility_point,GUF000000026477,1,GLD000000101882,190,1990-06-05,2020-11-24,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101882?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101882?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101882?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101882
31541,24634,GMW000000033127,1,26.926791688814077,facility_point,GUF000000026477,1,GLD000000104987,12,2021-02-05,2022-12-30,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104987?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104987?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104987?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104987
31543,24636,GMW000000033129,1,31.399309213205637,facility_point,GUF000000013900,1,GLD000000100518,182,1989-10-17,2020-11-18,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100518?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100518?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100518?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100518
31543,24636,GMW000000033129,1,31.399309213205637,facility_point,GUF000000013900,1,GLD000000104807,22,2021-01-27,2025-03-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104807?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104807?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104807?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104807
31567,24659,GMW000000033152,1,46.04302770143611,design_well,557607,1,GLD000000102257,157,1995-11-10,2020-10-26,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102257?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102257?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102257?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102257
31567,24659,GMW000000033152,1,46.04302770143611,design_well,557607,1,GLD000000105112,8,2021-01-22,2022-09-15,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105112?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105112?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105112?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105112
31593,24684,GMW000000033177,1,13.92807152811577,facility_point,GUF000000000434,1,GLD000000099845,13,2021-01-11,2023-01-13,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099845?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099845?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099845?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099845
31593,24684,GMW000000033177,1,13.92807152811577,facility_point,GUF000000000434,1,GLD000000102582,100,2004-10-15,2020-10-14,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102582?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102582?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102582?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102582
31631,24722,GMW000000033215,1,41.11073028065323,facility_point,GUF000000017933,1,GLD000000098780,240,1978-12-19,2020-09-17,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098780?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098780?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098780?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098780
31631,24722,GMW000000033215,1,41.11073028065323,facility_point,GUF000000017933,1,GLD000000104516,23,2021-01-15,2025-04-15,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104516?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104516?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104516?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104516
31642,24733,GMW000000033226,1,43.41613269799553,design_well,561596,1,GLD000000102560,115,2004-07-06,2020-11-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102560?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102560?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102560?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102560
31642,24733,GMW000000033226,1,43.41613269799553,design_well,561596,1,GLD000000105223,1,2021-08-23,2021-08-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105223?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105223?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105223?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105223
31683,24773,GMW000000033266,1,45.17756329095359,facility_point,GUF000000026707,1,GLD000000101211,18,2021-01-27,2025-02-26,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101211?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101211?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101211?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101211
31683,24773,GMW000000033266,1,45.17756329095359,facility_point,GUF000000026707,1,GLD000000101667,222,1981-01-22,2020-11-18,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101667?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101667?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101667?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101667
31688,24778,GMW000000033271,1,47.01144636221204,facility_point,GUF000000007458,1,GLD000000099833,264,1975-08-27,2020-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099833?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099833?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099833?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099833
31688,24778,GMW000000033271,1,47.01144636221204,facility_point,GUF000000007458,1,GLD000000099886,12,2021-01-15,2023-01-25,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099886?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099886?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099886?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099886
31696,24786,GMW000000033279,1,17.720662185117327,facility_point,GUF000000016329,1,GLD000000102024,163,1993-01-11,2020-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102024?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102024?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102024?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102024
31696,24786,GMW000000033279,1,17.720662185117327,facility_point,GUF000000016329,1,GLD000000104603,35,2021-01-15,2025-02-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104603?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104603?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104603?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104603
31792,24882,GMW000000033375,3,27.730104664030126,realised_well,114836,1,GLD000000099218,26,2021-01-20,2025-05-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099218?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099218?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099218?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099218
31792,24882,GMW000000033375,3,27.730104664030126,realised_well,114836,1,GLD000000102690,84,2005-12-21,2020-11-18,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102690?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102690?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102690?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102690
31854,24941,GMW000000033434,1,43.84033648480405,design_well,540304,1,GLD000000100062,24,2021-01-04,2025-03-05,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100062?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100062?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100062?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100062
31854,24941,GMW000000033434,1,43.84033648480405,design_well,540304,1,GLD000000102142,181,1992-08-12,2020-10-06,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102142?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102142?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102142?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102142
31920,25004,GMW000000033497,1,29.833740092446646,realised_well,501762,1,GLD000000099542,274,1973-09-04,2020-11-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099542?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099542?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099542?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099542
31920,25004,GMW000000033497,1,29.833740092446646,realised_well,501762,1,GLD000000104769,13,2021-01-14,2023-01-26,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104769?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104769?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104769?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104769
31933,25017,GMW000000033510,1,11.403143647896655,realised_well,109711,1,GLD000000099396,40,2021-01-01,2025-03-24,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099396?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099396?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099396?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099396
31933,25017,GMW000000033510,1,11.403143647896655,realised_well,109711,1,GLD000000099735,257,1975-02-06,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099735?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099735?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099735?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099735
31939,25023,GMW000000033516,1,36.23576970902387,facility_point,GUF000000017806,1,GLD000000098595,415,1963-03-14,2020-11-25,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098595?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098595?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098595?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098595
31939,25023,GMW000000033516,1,36.23576970902387,facility_point,GUF000000017806,1,GLD000000105058,22,2021-01-29,2025-04-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105058?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105058?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105058?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105058
