site_id,cell_id,cosine_similarity,months_used,source_lon,source_lat
16346,67575,0.20530985,140,-10.9913,-5.992399999999999
16347,81796,0.3372527,139,14.198699999999999,-2.362399999999999
16348,11741,0.5452037,73,3.7486999999999986,-20.5124
16349,55441,0.31360233,140,6.828699999999999,-9.1824
16350,49381,0.38651434,139,-6.811300000000002,-10.722399999999999
16352,69301,0.3629086,122,-7.691300000000002,-5.552399999999999
16354,77981,0.30566514,133,14.308699999999998,-3.352399999999999
16357,55441,0.30482665,104,6.828699999999999,-9.1824
16358,67575,0.25620294,81,-10.9913,-5.992399999999999
16359,11741,0.25793812,102,3.7486999999999986,-20.5124
16360,49381,0.3835265,117,-6.811300000000002,-10.722399999999999
16362,75352,0.42768914,114,4.9586999999999986,-4.012399999999999
16363,55441,0.340722,128,6.828699999999999,-9.1824
16364,34400,0.3153453,122,-22.3213,-14.572399999999998
16365,28544,0.26226717,82,-13.521300000000002,-16.112399999999997
16369,67575,0.2767048,125,-10.9913,-5.992399999999999
16370,55441,0.3294374,139,6.828699999999999,-9.1824
16371,55441,0.42529273,112,6.828699999999999,-9.1824
16372,67575,0.29104313,131,-10.9913,-5.992399999999999
16373,67575,0.22332786,139,-10.9913,-5.992399999999999
16374,55441,0.33678865,113,6.828699999999999,-9.1824
16375,55441,0.3047169,128,6.828699999999999,-9.1824
16377,38645,0.28537557,140,-21.7713,-13.472399999999999
16378,25618,0.35764065,62,-8.9013,-16.8824
16381,81796,0.29885784,128,14.198699999999999,-2.362399999999999
16383,55204,0.31113577,140,-19.241300000000003,-9.1824
16384,79006,0.6024454,18,-12.861300000000002,-3.022399999999999
16386,49381,0.38029665,122,-6.811300000000002,-10.722399999999999
16390,67575,0.3410891,139,-10.9913,-5.992399999999999
16392,56721,0.3937149,133,7.7086999999999986,-8.8524
16394,67575,0.34877017,61,-10.9913,-5.992399999999999
16395,67575,0.36416763,61,-10.9913,-5.992399999999999
16400,141186,0.45355895,96,17.4987,13.037600000000001
16401,67575,0.28380322,113,-10.9913,-5.992399999999999
16402,81796,0.27104238,133,14.198699999999999,-2.362399999999999
16403,49381,0.4634781,139,-6.811300000000002,-10.722399999999999
16405,67575,0.22557592,133,-10.9913,-5.992399999999999
16407,62400,0.45925748,93,-20.561300000000003,-7.312399999999999
16408,67575,0.2609786,103,-10.9913,-5.992399999999999
16409,55441,0.35567966,140,6.828699999999999,-9.1824
16410,55441,0.20524442,140,6.828699999999999,-9.1824
16411,67575,0.29338482,113,-10.9913,-5.992399999999999
16412,101998,0.2608491,84,-2.3013000000000017,2.917600000000001
16415,49577,0.35622934,133,14.748699999999998,-10.722399999999999
25141,55441,0.42019877,133,6.828699999999999,-9.1824
25155,67575,0.31357646,137,-10.9913,-5.992399999999999
25157,54194,0.46557423,135,9.578699999999998,-9.5124
