site_id,cell_id,cosine_similarity,months_used
9941,36514,0.09231140885697584,80
9941,36565,0.0918568463433301,80
9941,36576,0.17693002279410014,80
9941,36605,-0.06985187027223858,80
9941,36656,-0.008157711275744654,80
9941,37287,0.005154603454639931,80
9941,37373,0.0963306680567595,80
9941,37915,0.3067182564968044,80
9941,38393,-0.051706003548704305,80
9941,38507,-0.02404366967943435,80
9941,38645,0.07320216273146944,80
9941,38751,0.17132182308828534,80
9941,38775,0.286980820754766,80
9941,40001,0.2141229679949495,80
9941,40152,0.1340701499565184,80
9941,40153,0.1142839537086162,80
9941,40928,-0.010313210583760344,80
9941,40933,0.11985099175825636,80
9941,41209,0.10470901344774926,80
9941,41273,0.22990694921667715,80
9941,41358,0.17583154403478063,80
9941,42348,0.10388947094082623,80
9941,43634,-0.024107995846924576,80
9941,43958,0.15916486182337974,80
9941,44342,0.09655766231661983,80
9941,44913,-0.036286665826619345,80
9941,44926,0.151084186903804,80
9941,45332,0.08097983895376913,80
9941,45709,0.017596583768646045,80
9941,45710,-0.016108545450742657,80
9941,47150,0.11713465158708974,80
9941,47390,0.08686314514273537,80
9941,48302,0.05236997304175649,80
9941,48853,0.10001557182416719,80
9941,49381,0.06539620810894782,80
9941,49528,0.06618772757444703,80
9941,49577,0.06565374674443379,80
9941,49895,0.09419825737207935,80
9941,49974,0.10362214537417469,80
9941,51830,0.005465416971238095,80
9941,53252,0.04036634476718102,80
9941,53667,0.07546983866006071,80
9941,53699,-0.0302306309974038,80
9941,54194,-0.011191759434257471,80
9941,54218,0.0513977449677013,80
9941,54632,-0.0003515800848641897,80
9941,54652,0.13511231660362602,80
9941,55078,0.19037847261896834,80
9941,55204,0.015496537420529298,80
9941,55402,0.09710175831694194,80
9941,55441,0.11644552745498173,80
9941,55779,-0.013743822201560526,80
9941,56079,0.07535011120085759,80
9941,56266,0.017044827421688943,80
9941,56721,0.02518214116656206,80
9941,57111,0.05973454590808066,80
9941,57781,0.04773413217543418,80
9941,58499,0.018047601606405363,80
9941,58826,0.03206635994743549,80
9941,58891,0.056468834422092606,80
9941,59248,0.06247630531039648,80
9941,59454,0.08712874438866584,80
9941,59770,-0.00899014611432154,80
9941,60147,0.023698484734206385,80
9941,60515,0.02139103353922348,80
9941,60620,-0.018932513835948253,80
9941,60622,-0.06634025086597077,80
9941,60701,0.13074744368340244,80
9941,60735,0.03530826070102622,80
9941,61168,0.07817882542791717,80
9941,61330,0.048308153355620304,80
9941,61334,0.038930586109590035,80
9941,61367,0.04137375829965043,80
9941,61882,0.14749640009202786,80
9941,62214,0.07699471242075592,80
9941,62400,0.06610028400714367,80
9941,62481,0.12849681711592123,80
9941,62865,0.11716237161226556,80
9941,62902,0.09474190736728053,80
9941,63277,0.11364455546442112,80
9941,63469,-0.02136609950658603,80
9941,63884,0.02730861152461015,80
9941,64269,-0.17253227694583798,80
9941,64333,-0.059446996403008504,80
9941,64598,0.08449661072521003,80
9941,64692,-0.05302846403940859,80
9941,64746,-0.06279554372744882,80
9941,64997,0.12194537226744558,80
9941,65400,-0.0013146843858798138,80
9941,65832,0.03135098268167033,80
9941,66007,0.0336861029237214,80
9941,66225,0.1647826952723406,80
9941,66282,0.09500663239758049,80
9941,66704,0.09121971661110369,80
9941,66835,0.06873150481433858,80
9941,66872,-0.04465363058326331,80
9941,67123,0.01224015045420742,80
9941,67566,0.06329435080940846,80
9941,67575,0.19125077138421331,80
9941,67582,0.04888085940864686,80
9941,68092,0.06629029455120701,80
9941,68776,0.10183707809805297,80
9941,68810,-0.02618425975078776,80
9941,68966,-0.010437134883399483,80
9941,69301,0.09517675145968857,80
9941,69418,-0.07683219473038519,80
9941,69646,0.2410295249044323,80
9941,69862,-0.1036294081636474,80
9941,70489,0.10466417784492643,80
9941,71030,-0.10386021817837751,80
9941,71042,-0.11222813272888667,80
9941,71895,0.007726652302241631,80
9941,72921,0.11267275498298424,80
9941,73142,-0.05963986054195983,80
9941,73219,0.03320565803440881,80
