site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
31324,26,0.6153846153846154,0.38461538461538464,-0.045169596,-0.065375395,-0.020205796,0.23076923076923078,0.19230769230769232,0.22564562,88.0,2.014359712600708,1.9513598680496216,1.8887653350830078,-0.06299984455108643,-0.1255943775177002,-0.06259453296661377,helped,False,False
31343,13,0.38461538461538464,0.6153846153846154,0.022266077,-0.06603238,-0.08829845,0.5384615384615384,0.5384615384615384,0.23565331,73.0,1.264527678489685,1.2958894968032837,1.2154998779296875,0.03136181831359863,-0.04902780055999756,-0.08038961887359619,harmed,True,True
31403,16,0.3125,0.6875,0.016225241,-0.00034750812,-0.016572747,0.625,0.1875,0.28540343,77.0,1.5050806999206543,1.554274320602417,1.5172288417816162,0.049193620681762695,0.012148141860961914,-0.03704547882080078,harmed,True,False
31425,16,0.625,0.375,-0.06604144,-0.046415024,0.019626416,0.25,0.0,0.2813055,97.0,0.9926977753639221,0.9062421917915344,0.926561176776886,-0.0864555835723877,-0.06613659858703613,0.020318984985351562,helped,False,False
31482,18,0.5555555555555556,0.4444444444444444,0.062477853,-0.0705844,-0.13306226,0.4444444444444444,0.1111111111111111,0.28520164,107.0,0.6869947910308838,0.7321685552597046,0.6141790151596069,0.0451737642288208,-0.07281577587127686,-0.11798954010009766,harmed,True,True
31515,19,0.42105263157894735,0.5789473684210527,0.013829231,0.009279405,-0.0045498265,0.42105263157894735,0.10526315789473684,0.33165225,75.0,1.5155894756317139,1.5143941640853882,1.5457087755203247,-0.0011953115463256836,0.03011929988861084,0.03131461143493652,helped,False,False
31528,18,0.5555555555555556,0.4444444444444444,-0.00473742,0.03143519,0.036172614,0.3888888888888889,0.1111111111111111,0.2993906,38.0,1.1220735311508179,1.1049083471298218,1.144301414489746,-0.017165184020996094,0.022227883338928223,0.039393067359924316,helped,False,False
31541,19,0.6842105263157895,0.3157894736842105,-0.067721464,-0.03977393,0.027947532,0.15789473684210525,0.0,0.2576436,84.0,0.8219066858291626,0.7416244149208069,0.7737412452697754,-0.08028227090835571,-0.04816544055938721,0.032116830348968506,helped,False,False
31543,17,0.29411764705882354,0.7058823529411765,0.1156461,-0.1311568,-0.2468029,0.7058823529411765,0.47058823529411764,0.23873766,75.0,0.9416866898536682,1.0329034328460693,0.7568318247795105,0.09121674299240112,-0.18485486507415771,-0.27607160806655884,harmed,True,True
31567,19,0.5789473684210527,0.42105263157894735,-0.04100318,-0.03363765,0.007365528,0.3684210526315789,0.21052631578947367,0.20472473,74.0,0.7200279235839844,0.6568571329116821,0.679307222366333,-0.06317079067230225,-0.04072070121765137,0.02245008945465088,helped,False,False
31593,14,0.5,0.5,0.0058478224,0.014614282,0.008766459,0.35714285714285715,0.14285714285714285,0.45063224,26.0,0.976800799369812,0.9675208926200867,0.9898639917373657,-0.009279906749725342,0.013063192367553711,0.022343099117279053,helped,False,False
31631,19,0.47368421052631576,0.5263157894736842,0.06007585,0.047553226,-0.012522626,0.47368421052631576,0.05263157894736842,0.30669937,73.0,0.6545335650444031,0.7835344672203064,0.7332957983016968,0.12900090217590332,0.0787622332572937,-0.05023866891860962,harmed,True,False
31642,26,0.5384615384615384,0.46153846153846156,0.0054434305,-0.02070633,-0.02614976,0.34615384615384615,0.07692307692307693,0.517167,20.0,0.8962838053703308,0.9359259009361267,0.8967946171760559,0.0396420955657959,0.0005108118057250977,-0.0391312837600708,harmed,True,False
31683,17,0.29411764705882354,0.7058823529411765,0.03016628,0.018995302,-0.011170976,0.5882352941176471,0.17647058823529413,0.271518,66.0,2.0513241291046143,2.09393310546875,2.0167863368988037,0.04260897636413574,-0.03453779220581055,-0.07714676856994629,harmed,True,True
31688,19,0.6842105263157895,0.3157894736842105,-0.05642747,-0.049016308,0.007411166,0.2631578947368421,0.05263157894736842,0.27386406,74.0,0.49622154235839844,0.427052766084671,0.43107956647872925,-0.06916877627372742,-0.06514197587966919,0.0040268003940582275,helped,False,False
31696,19,0.47368421052631576,0.5263157894736842,0.016647667,-0.0007989736,-0.017446637,0.47368421052631576,0.3684210526315789,0.21407597,89.0,2.157193899154663,2.2140395641326904,2.176950216293335,0.056845664978027344,0.019756317138671875,-0.03708934783935547,harmed,True,False
31792,15,0.06666666666666667,0.9333333333333333,0.1945854,-0.04312097,-0.23770638,0.9333333333333333,0.5333333333333333,0.7480108,18.0,0.5464343428611755,0.7160152792930603,0.4834243059158325,0.16958093643188477,-0.06301003694534302,-0.23259097337722778,harmed,True,True
